work_year,job_title,job_category,salary_in_usd,experience_level,work_setting,company_location,company_size
2023,Research Engineer,Data Science and Research,120000,Entry-level,In-person,United States,M
2023,Research Scientist,Data Science and Research,250000,Senior,In-person,United States,M
2023,Research Scientist,Data Science and Research,200000,Senior,In-person,United States,M
2023,Deep Learning Engineer,Machine Learning and AI,150000,Entry-level,In-person,United States,M
2023,Deep Learning Engineer,Machine Learning and AI,120000,Entry-level,In-person,United States,M
2023,Research Engineer,Data Science and Research,150000,Senior,In-person,United States,M
2023,Research Engineer,Data Science and Research,100000,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,272550,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,198200,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,182000,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,140000,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,200000,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,160000,Senior,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,204500,Senior,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,142200,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,120000,Mid-level,In-person,United States,M
2023,Data Scientist,Data Science and Research,105000,Mid-level,In-person,United States,M
2023,Data Engineer,Data Engineering,187500,Senior,Remote,United States,M
2023,Data Engineer,Data Engineering,175000,Senior,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,204500,Senior,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,142200,Senior,In-person,United States,M
2023,Data Analyst,Data Analysis,155000,Senior,Remote,United States,M
2023,Data Analyst,Data Analysis,64000,Senior,Remote,United States,M
2023,Computer Vision Engineer,Machine Learning and AI,235000,Senior,In-person,United States,M
2023,Computer Vision Engineer,Machine Learning and AI,185000,Senior,In-person,United States,M
2023,Data Architect,Data Architecture and Modeling,174500,Senior,In-person,United States,M
2023,Data Architect,Data Architecture and Modeling,113000,Senior,In-person,United States,M
2023,Applied Scientist,Data Science and Research,184000,Senior,Remote,United States,M
2023,Applied Scientist,Data Science and Research,142000,Senior,Remote,United States,M
2023,Data Scientist,Data Science and Research,140000,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,120000,Senior,In-person,United States,M
2023,Data Architect,Data Architecture and Modeling,174500,Senior,In-person,United States,M
2023,Data Architect,Data Architecture and Modeling,113000,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,180560,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,115440,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,140000,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,120000,Senior,In-person,United States,M
2023,Research Scientist,Data Science and Research,248100,Senior,In-person,United States,M
2023,Research Scientist,Data Science and Research,145900,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,291500,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,180000,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,161800,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,141600,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,166000,Senior,Remote,United States,M
2023,Data Engineer,Data Engineering,128000,Senior,Remote,United States,M
2023,Data Architect,Data Architecture and Modeling,170000,Senior,Remote,United States,M
2023,Data Architect,Data Architecture and Modeling,110000,Senior,Remote,United States,M
2023,Data Engineer,Data Engineering,160000,Senior,Remote,United States,M
2023,Data Engineer,Data Engineering,75000,Senior,Remote,United States,M
2023,Data Engineer,Data Engineering,236000,Senior,Remote,United States,M
2023,Data Engineer,Data Engineering,182000,Senior,Remote,United States,M
2022,Data Scientist,Data Science and Research,130000,Entry-level,In-person,United States,M
2023,Data Analyst,Data Analysis,150000,Mid-level,In-person,United States,M
2023,Data Analyst,Data Analysis,100000,Mid-level,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,261500,Senior,In-person,United States,L
2023,Machine Learning Engineer,Machine Learning and AI,134500,Senior,In-person,United States,L
2023,Data Scientist,Data Science and Research,130000,Mid-level,In-person,United States,M
2023,Data Scientist,Data Science and Research,90000,Mid-level,In-person,United States,M
2023,Data Engineer,Data Engineering,160000,Entry-level,In-person,United States,M
2023,Data Engineer,Data Engineering,135000,Entry-level,In-person,United States,M
2022,Manager Data Management,Leadership and Management,125000,Senior,Remote,United States,L
2022,Data Engineer,Data Engineering,175000,Senior,In-person,United States,M
2022,Data Engineer,Data Engineering,155000,Senior,In-person,United States,M
2022,Data Engineer,Data Engineering,153600,Senior,In-person,United States,M
2022,Data Engineer,Data Engineering,106800,Senior,In-person,United States,M
2022,Data Scientist,Data Science and Research,150000,Senior,In-person,United States,M
2022,Data Scientist,Data Science and Research,140000,Senior,In-person,United States,M
2022,Data Science Consultant,Data Science and Research,122000,Senior,In-person,United States,M
2022,Data Science Consultant,Data Science and Research,94500,Senior,In-person,United States,M
2022,Data Engineer,Data Engineering,170000,Senior,In-person,United States,M
2022,Data Engineer,Data Engineering,130000,Senior,In-person,United States,M
2022,Data Science Consultant,Data Science and Research,145000,Senior,In-person,United States,M
2022,Data Science Consultant,Data Science and Research,128000,Senior,In-person,United States,M
2022,Data Engineer,Data Engineering,145000,Senior,In-person,United States,M
2022,Data Engineer,Data Engineering,100000,Senior,In-person,United States,M
2022,Data Engineer,Data Engineering,175000,Senior,In-person,United States,M
2022,Data Engineer,Data Engineering,120000,Senior,In-person,United States,M
2022,Data Engineer,Data Engineering,145000,Senior,In-person,United States,M
2022,Data Engineer,Data Engineering,115000,Senior,In-person,United States,M
2022,Applied Machine Learning Scientist,Machine Learning and AI,150000,Senior,Remote,United States,M
2022,Data Analyst,Data Analysis,150000,Mid-level,In-person,United States,M
2022,Data Analyst,Data Analysis,100000,Mid-level,In-person,United States,M
2022,Data Scientist,Data Science and Research,150000,Mid-level,Remote,United States,M
2022,Data Scientist,Data Science and Research,127500,Mid-level,Remote,United States,M
2022,Data Scientist,Data Science and Research,126500,Senior,Remote,United States,M
2022,Data Scientist,Data Science and Research,51000,Senior,Remote,United States,M
2022,Data Engineer,Data Engineering,260000,Mid-level,In-person,United States,M
2022,Data Engineer,Data Engineering,175000,Mid-level,In-person,United States,M
2022,Data Engineer,Data Engineering,250000,Senior,Remote,United States,M
2022,Data Engineer,Data Engineering,63000,Senior,Remote,United States,M
2022,Machine Learning Engineer,Machine Learning and AI,210000,Senior,Remote,United States,M
2022,Machine Learning Engineer,Machine Learning and AI,160000,Senior,Remote,United States,M
2022,Data Scientist,Data Science and Research,272550,Senior,Remote,United States,M
2022,Data Scientist,Data Science and Research,198200,Senior,Remote,United States,M
2022,Data Scientist,Data Science and Research,220000,Senior,In-person,United States,M
2022,Data Scientist,Data Science and Research,146000,Senior,In-person,United States,M
2022,Data Analyst,Data Analysis,150000,Mid-level,In-person,United States,M
2022,Data Analyst,Data Analysis,100000,Mid-level,In-person,United States,M
2022,Data Engineer,Data Engineering,150000,Mid-level,Remote,United States,M
2022,Data Engineer,Data Engineering,150000,Mid-level,Remote,United States,M
2022,Data Engineer,Data Engineering,120000,Mid-level,In-person,United States,M
2022,Data Engineer,Data Engineering,95000,Mid-level,In-person,United States,M
2022,Data Engineer,Data Engineering,160000,Entry-level,In-person,United States,M
2022,Data Engineer,Data Engineering,135000,Entry-level,In-person,United States,M
2022,Data Engineer,Data Engineering,216000,Senior,Remote,United States,M
2022,Data Engineer,Data Engineering,144000,Senior,Remote,United States,M
2022,Data Engineer,Data Engineering,85000,Entry-level,In-person,United States,M
2022,Data Engineer,Data Engineering,65000,Entry-level,In-person,United States,M
2022,Data Analyst,Data Analysis,149000,Senior,Remote,United States,M
2022,Data Analyst,Data Analysis,119000,Senior,Remote,United States,M
2022,Data Scientist,Data Science and Research,140000,Senior,In-person,United States,M
2022,Data Scientist,Data Science and Research,120000,Senior,In-person,United States,M
2022,Data Scientist,Data Science and Research,150000,Mid-level,In-person,United States,M
2022,Data Scientist,Data Science and Research,110000,Mid-level,In-person,United States,M
2022,Machine Learning Engineer,Machine Learning and AI,246000,Senior,Remote,United States,M
2022,Machine Learning Engineer,Machine Learning and AI,201000,Senior,Remote,United States,M
2022,Data Scientist,Data Science and Research,190000,Senior,In-person,United States,M
2022,Data Scientist,Data Science and Research,155000,Senior,In-person,United States,M
2022,ML Engineer,Machine Learning and AI,235000,Senior,Remote,United States,M
2022,ML Engineer,Machine Learning and AI,185000,Senior,Remote,United States,M
2022,Cloud Database Engineer,Cloud and Database,190000,Senior,Remote,United States,M
2022,Cloud Database Engineer,Cloud and Database,160000,Senior,Remote,United States,M
2022,Product Data Analyst,Data Analysis,100000,Entry-level,Remote,United States,M
2022,Data Engineer,Data Engineering,130000,Mid-level,In-person,United States,M
2022,Data Engineer,Data Engineering,115000,Mid-level,In-person,United States,M
2022,Data Engineer,Data Engineering,105000,Mid-level,In-person,United States,M
2022,Data Engineer,Data Engineering,70000,Mid-level,In-person,United States,M
2022,Machine Learning Engineer,Machine Learning and AI,204500,Senior,In-person,United States,M
2022,Machine Learning Engineer,Machine Learning and AI,142200,Senior,In-person,United States,M
2022,Machine Learning Engineer,Machine Learning and AI,192000,Senior,Remote,United States,M
2022,Machine Learning Engineer,Machine Learning and AI,164000,Senior,Remote,United States,M
2022,Data Engineer,Data Engineering,185900,Senior,In-person,United States,M
2022,Data Engineer,Data Engineering,129300,Senior,In-person,United States,M
2022,Data Engineer,Data Engineering,130000,Senior,In-person,United States,M
2022,Data Engineer,Data Engineering,75000,Senior,In-person,United States,M
2022,Data Science Manager,Data Science and Research,175000,Senior,In-person,United States,M
2022,Data Science Manager,Data Science and Research,120000,Senior,In-person,United States,M
2022,Data Engineer,Data Engineering,167500,Senior,In-person,United States,M
2022,Data Engineer,Data Engineering,106500,Senior,In-person,United States,M
2022,Data Analyst,Data Analysis,75000,Mid-level,Remote,United States,M
2022,Data Analyst,Data Analysis,60000,Mid-level,Remote,United States,M
2022,Applied Scientist,Data Science and Research,184000,Senior,Remote,United States,M
2022,Applied Scientist,Data Science and Research,142000,Senior,Remote,United States,M
2022,Data Scientist,Data Science and Research,145000,Mid-level,In-person,United States,M
2022,Data Scientist,Data Science and Research,100000,Mid-level,In-person,United States,M
2022,Data Engineer,Data Engineering,175000,Senior,In-person,United States,M
2022,Data Engineer,Data Engineering,120000,Senior,In-person,United States,M
